statute,title_id,title_text,level_1_id,level_1_text,level_2_id,level_2_text,level_3_id,level_3_text,level_4_id,level_4_text,section_id,section_text
75_1355,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1355, zoological plate.
75_1355.1,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1355.1,pennsylvania hunting heritage registration plates.
75_1356,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1356, special plates for recipients of expeditionary forces medal.
75_1357,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1357, special plates for world war ii veterans.
75_1357.1,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1357.1,special plates for individuals in the service of the united states merchant marine.
75_1358,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1358, dare plate (repealed).
75_1358.1,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1358.1,share the road plate.
75_1358.2,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1358.2,distracted driving awareness plate.
75_1359,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1359, special plates for steelworkers.
75_1360,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1360, special plates for veterans of vietnam conflict.
75_1361,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1361, special motorcycle plates related to veterans.
75_1362,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1362, operation iraqi freedom veterans plate.
75_1363,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1363, operation enduring freedom veterans plate.
75_1364,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1364, special plates for veterans.
75_1364.1,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1364.1, special plates for current members of the armed forces of the united states.
75_1365,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1365, gold star family plate.
75_1366,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1366, special plates for recipients of silver star.
75_1366.1,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1366.1,special plates for united states military airborne units.
75_1367,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1367, special plates for recipients of bronze star.
75_1368,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1368, special plates for recipients of bronze star for valor.
75_1368.1,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1368.1,special plates for recipients of soldier's medal.
75_1368.2,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1368.2,special plates for recipients of presidential service badge.
75_1368.3,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1368.3,special plates for recipients of legion of merit.
75_1369,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1369," special plates for recipients of distinguished service cross, distinguished flying"
75_1369.1,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1369.1,"special plates for recipients of combat action badge, combat infantryman badge, combat"
75_1369.2,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1369.2,"special ""in god we trust"" plates."
75_1369.3,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1369.3,special plates for veterans of an ally foreign country.
75_1369.4,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1369.4,usa semiquincentennial registration plates.
75_1370,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter b, registration plates,-,-,1370, report to general assembly.
75_1371,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter c, violations and suspensions,-,-,1371, operation following suspension of registration.
75_1372,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter c, violations and suspensions,-,-,1372, unauthorized transfer or use of registration.
75_1373,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter c, violations and suspensions,-,-,1373, suspension of registration.
75_1374,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter c, violations and suspensions,-,-,1374, suspension or revocation of vehicle business registration plates.
75_1375,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter c, violations and suspensions,-,-,1375, suspension of registration of unapproved carriers.
75_1376,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter c, violations and suspensions,-,-,1376, surrender of registration plates and cards upon suspension or revocation.
75_1377,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter c, violations and suspensions,-,-,1377, judicial review.
75_1378,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter c, violations and suspensions,-,-,1378, suspension of motor carrier vehicle registration.
75_1379,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter c, violations and suspensions,-,-,1379, suspension of registration upon sixth unpaid parking violation in cities of the first
75_1380,75,vehicles,part ii," title, registration and licensing",chapter 13, registration of vehicles,subchapter c, violations and suspensions,-,-,1380, suspension of registration upon unpaid tolls.
75_1501,75,vehicles,part ii," title, registration and licensing",chapter 15, licensing of drivers,subchapter a, general provisions,-,-,1501, drivers required to be licensed.
75_1502,75,vehicles,part ii," title, registration and licensing",chapter 15, licensing of drivers,subchapter a, general provisions,-,-,1502, persons exempt from licensing.
75_1503,75,vehicles,part ii," title, registration and licensing",chapter 15, licensing of drivers,subchapter a, general provisions,-,-,1503, persons ineligible for licensing; license issuance to minors; junior driver's license.
75_1504,75,vehicles,part ii," title, registration and licensing",chapter 15, licensing of drivers,subchapter a, general provisions,-,-,1504, classes of licenses.
75_1505,75,vehicles,part ii," title, registration and licensing",chapter 15, licensing of drivers,subchapter a, general provisions,-,-,1505, learners' permits.
